image_id,split,fg_ratio,n_components,component_id,area,width,height,bbox_left,bbox_top,bbox_right,bbox_bottom,aspect_ratio,perimeter,circularity,solidity
000019,test,0.03495,1,1,1398,19,110,129,39,148,149,0.1727,242.33,0.29917,0.925215
000020,test,0.090275,2,1,3072,36,200,64,0,100,200,0.18,453.92,0.187355,0.72045
000020,test,0.090275,2,2,539,17,42,125,109,142,151,0.4048,101.7,0.654892,1.0579
000021,test,0.229825,3,1,3599,29,194,51,0,80,194,0.1495,429.1,0.245631,0.847621
000021,test,0.229825,3,2,4960,37,200,145,0,182,200,0.185,458.37,0.296663,0.884451
000021,test,0.229825,3,3,634,19,46,114,42,133,88,0.413,109.6,0.663276,1.041906
000018,test,0.0706,3,1,1155,23,73,13,0,36,73,0.3151,176.67,0.465019,0.929204
000018,test,0.0706,3,2,1305,17,129,120,0,137,129,0.1318,278.28,0.21176,0.928165
000018,test,0.0706,3,3,364,10,50,167,115,177,165,0.2,112.28,0.362805,0.957895
000023,test,0.10605,2,1,284,9,41,79,21,88,62,0.2195,88.97,0.450854,1.088123
000023,test,0.10605,2,2,3958,49,167,26,33,75,200,0.2934,461.62,0.233406,0.739882
000027,test,0.022925,2,1,516,13,64,112,0,125,64,0.2031,142.97,0.317224,0.967198
000027,test,0.022925,2,2,401,10,56,157,52,167,108,0.1786,123.7,0.329326,0.995037
000022,test,0.15335,4,1,3048,41,151,146,0,187,151,0.2715,371.92,0.276896,0.711485
000022,test,0.15335,4,2,253,12,30,105,55,117,85,0.4,70.04,0.648064,1.056367
000022,test,0.15335,4,3,1770,24,141,57,56,81,197,0.1702,348.95,0.182662,0.831767
000022,test,0.15335,4,4,1063,31,44,154,156,185,200,0.7045,134.18,0.741896,0.99253
000026,test,0.02355,4,1,263,10,31,102,27,112,58,0.3226,70.97,0.656159,1.105042
000026,test,0.02355,4,2,91,6,20,90,33,96,53,0.3,45.07,0.562932,1.174194
000026,test,0.02355,4,3,224,8,38,86,102,94,140,0.2105,81.56,0.423197,1.074341
000026,test,0.02355,4,4,364,11,48,28,152,39,200,0.2292,107.7,0.394359,0.968085
000030,test,0.248375,1,1,9935,78,200,92,0,170,200,0.39,654.49,0.291453,0.853779
000029,test,0.126925,2,1,2891,30,187,60,13,90,200,0.1604,432.17,0.194516,0.708492
000029,test,0.126925,2,2,2186,38,144,102,19,140,163,0.2639,329.72,0.252675,0.728545
000025,test,0.143875,5,1,2009,28,143,13,0,41,143,0.1958,352.27,0.203444,0.765771
000025,test,0.143875,5,2,180,12,19,63,0,75,19,0.6316,52.14,0.831964,1.107692
000025,test,0.143875,5,3,1799,38,81,108,0,146,81,0.4691,223.78,0.451431,0.824851
000025,test,0.143875,5,4,1597,30,75,113,89,143,164,0.4,193.74,0.534658,0.920461
000025,test,0.143875,5,5,170,9,25,33,175,42,200,0.36,59.9,0.595405,1.107492
000032,test,0.082675,1,1,3307,25,200,44,0,69,200,0.125,460.27,0.196166,0.782074
000024,test,0.088425,4,1,1555,30,73,21,8,51,81,0.411,189.5,0.544169,0.93058
000024,test,0.088425,4,2,464,13,44,101,15,114,59,0.2955,101.8,0.562653,1.04387
000024,test,0.088425,4,3,917,19,56,32,144,51,200,0.3393,135.46,0.628035,1.036158
000024,test,0.088425,4,4,601,17,48,77,152,94,200,0.3542,119.46,0.529261,0.975649
000028,test,0.06285,3,1,1048,19,79,43,0,62,79,0.2405,178.67,0.412546,0.97127
000028,test,0.06285,3,2,1091,24,77,41,123,65,200,0.3117,184.57,0.402457,0.830605
000028,test,0.06285,3,3,375,17,30,98,165,115,195,0.5667,85.36,0.646815,1.019022
000034,test,0.032525,1,1,1301,19,102,139,74,158,176,0.1863,219.25,0.340086,0.984115
000033,test,0.084725,1,1,3389,27,200,69,0,96,200,0.135,464.27,0.197581,0.776937
000036,test,0.269,2,1,10273,65,200,43,0,108,200,0.325,505.3,0.505609,0.935184
000036,test,0.269,2,2,487,14,56,127,39,141,95,0.25,121.36,0.415548,1.007239
000031,test,0.058675,3,1,611,20,55,152,0,172,55,0.3636,141.11,0.385584,0.864827
000031,test,0.058675,3,2,1255,25,80,51,52,76,132,0.3125,180.81,0.482395,0.974757
000031,test,0.058675,3,3,481,14,55,151,126,165,181,0.2545,121.11,0.412074,0.996891
000042,test,0.009925,1,1,397,12,67,130,119,142,186,0.1791,143.46,0.242417,0.926488
000040,test,0.0497,2,1,385,11,50,27,8,38,58,0.22,110.53,0.396036,0.966123
000040,test,0.0497,2,2,1603,21,154,77,36,98,190,0.1364,349.64,0.164779,0.741443
000035,test,0.1507,4,1,4619,34,200,153,0,187,200,0.17,461.5,0.272533,0.8519
000035,test,0.1507,4,2,331,10,47,124,29,134,76,0.2128,105.46,0.374021,0.989537
000035,test,0.1507,4,3,423,12,48,138,38,150,86,0.25,107.46,0.460352,1.020507
000035,test,0.1507,4,4,655,19,48,122,152,141,200,0.3958,121.8,0.554835,1.0556
000038,test,0.238725,3,1,6568,53,200,15,0,68,200,0.265,572.75,0.251599,0.722552
000038,test,0.238725,3,2,2450,30,124,147,0,177,124,0.2419,358.12,0.240053,0.823253
000038,test,0.238725,3,3,531,23,34,149,166,172,200,0.6765,97.11,0.707542,1.042198
000041,test,0.1038,3,1,2374,41,87,94,0,135,87,0.4713,231.74,0.555505,0.909579
000041,test,0.1038,3,2,302,12,32,143,92,155,124,0.375,74.04,0.692253,1.084381
000041,test,0.1038,3,3,1476,28,102,93,98,121,200,0.2745,270.95,0.252643,0.814794
000039,test,0.079825,4,1,1498,22,95,15,34,37,129,0.2316,222.23,0.381184,0.914251
000039,test,0.079825,4,2,817,17,72,62,41,79,113,0.2361,159.25,0.404806,0.966292
000039,test,0.079825,4,3,545,13,53,122,81,135,134,0.2453,117.11,0.499342,1.045062
000039,test,0.079825,4,4,333,14,36,19,164,33,200,0.3889,88.38,0.535672,1.052133
000037,test,0.350575,3,1,8630,49,200,0,0,49,200,0.245,485.6,0.459904,0.977073
000037,test,0.350575,3,2,4923,41,200,120,0,161,200,0.205,463.48,0.28799,0.771993
000037,test,0.350575,3,3,470,14,49,68,13,82,62,0.2857,110.28,0.485602,1.02063
000043,test,0.030175,2,1,154,9,23,171,6,180,29,0.3913,52.38,0.705213,1.107914
000043,test,0.030175,2,2,1053,23,76,152,55,175,131,0.3026,173.15,0.441338,0.925714
000045,test,0.03525,4,1,336,13,39,67,0,80,39,0.3333,91.8,0.501041,1.025954
000045,test,0.03525,4,2,338,12,37,12,24,24,61,0.3243,84.63,0.593068,1.074722
000045,test,0.03525,4,3,526,14,58,87,24,101,82,0.2414,127.94,0.403808,1.014465
000045,test,0.03525,4,4,210,9,28,155,61,164,89,0.3214,63.56,0.653298,1.132075
000046,test,0.101075,3,1,1568,18,155,34,0,52,155,0.1161,341.54,0.168918,0.735632
000046,test,0.101075,3,2,1804,30,115,69,85,99,200,0.2609,312.95,0.231466,0.798407
000046,test,0.101075,3,3,671,17,57,50,143,67,200,0.2982,134.53,0.465923,0.952449
000044,test,0.06405,4,1,1026,21,90,137,0,158,90,0.2333,213.84,0.281953,0.798444
000044,test,0.06405,4,2,194,9,27,55,38,64,65,0.3333,60.97,0.6558,1.111748
000044,test,0.06405,4,3,1038,22,79,40,88,62,167,0.2785,180.91,0.398542,0.941497
000044,test,0.06405,4,4,304,12,41,138,159,150,200,0.2927,93.21,0.439672,0.979066
000050,test,0.080975,2,1,1636,27,99,87,0,114,99,0.2727,239.5,0.358419,0.892283
000050,test,0.080975,2,2,1603,20,122,75,78,95,200,0.1639,272.91,0.270458,0.849947
000051,test,0.054575,1,1,2183,36,134,35,0,71,134,0.2687,325.82,0.258404,0.677109
000049,test,0.063525,3,1,1803,29,105,146,30,175,135,0.2762,247.54,0.369758,0.909458
000049,test,0.063525,3,2,542,15,59,140,113,155,172,0.2542,131.01,0.396813,0.937716
000049,test,0.063525,3,3,196,13,20,135,180,148,200,0.65,56.14,0.781426,1.059459
000052,test,0.056175,2,1,1960,32,127,89,0,121,127,0.252,308.27,0.259186,0.714286
000052,test,0.056175,2,2,287,17,23,95,177,112,200,0.7391,68.97,0.758166,1.074906
000047,test,0.11075,5,1,332,14,34,104,0,118,34,0.4118,84.63,0.58254,1.045669
000047,test,0.11075,5,2,1420,30,105,139,0,169,105,0.2857,294.23,0.206128,0.749143
000047,test,0.11075,5,3,670,16,68,121,24,137,92,0.2353,149.5,0.376719,0.929265
000047,test,0.11075,5,4,1836,27,102,107,98,134,200,0.2647,237.74,0.408204,0.932453
000047,test,0.11075,5,5,172,12,21,102,179,114,200,0.5714,56.73,0.671652,1.071651
000057,test,0.016975,1,1,679,17,67,152,101,169,168,0.2537,148.43,0.387309,0.948987
000053,test,0.03285,2,1,759,17,67,31,0,48,67,0.2537,155.36,0.395184,0.919443
000053,test,0.03285,2,2,555,18,44,32,115,50,159,0.4091,109.94,0.577009,0.993733
000048,test,0.1012,4,1,1248,26,93,85,0,111,93,0.2796,250.33,0.250272,0.758663
000048,test,0.1012,4,2,708,17,62,65,10,82,72,0.2742,145.7,0.419115,0.932806
000048,test,0.1012,4,3,1734,27,102,53,82,80,184,0.2647,238.57,0.382853,0.92136
000048,test,0.1012,4,4,358,15,39,47,161,62,200,0.3846,96.04,0.487724,0.940867
000056,test,0.06045,2,1,303,11,37,19,0,30,37,0.2973,84.97,0.52737,1.063158
000056,test,0.06045,2,2,2115,29,170,16,4,45,174,0.1706,433.04,0.141733,0.694809
000058,test,0.015275,1,1,611,15,66,117,87,132,153,0.2273,143.94,0.370579,0.965245
000055,test,0.0618,2,1,290,9,39,153,0,162,39,0.2308,86.97,0.481796,1.09434
000055,test,0.0618,2,2,2182,30,169,149,8,179,177,0.1775,437.52,0.14324,0.650858
000054,test,0.0433,3,1,566,19,41,87,28,106,69,0.4634,105.94,0.63372,1.003546
000054,test,0.0433,3,2,364,10,45,84,117,94,162,0.2222,101.56,0.443504,1.048991
000054,test,0.0433,3,3,802,23,73,95,127,118,200,0.3151,178.81,0.315206,0.768567
000059,test,0.039675,2,1,878,21,73,115,32,136,105,0.2877,169.74,0.382944,0.895918
000059,test,0.039675,2,2,709,18,69,26,100,44,169,0.2609,154.43,0.373605,0.935356
000060,test,0.028425,3,1,681,18,62,38,1,56,63,0.2903,143.94,0.413035,0.936726
000060,test,0.028425,3,2,230,9,47,163,146,172,193,0.1915,100.04,0.288786,0.966387
000060,test,0.028425,3,3,226,9,38,35,162,44,200,0.2368,84.14,0.401136,1.031963
000066,test,0.055125,1,1,2205,26,172,82,0,108,172,0.1512,374.02,0.19807,0.811109
000064,test,0.031375,2,1,272,10,55,118,1,128,56,0.1818,119.7,0.238562,0.796486
000064,test,0.031375,2,2,983,18,98,112,102,130,200,0.1837,223.84,0.246539,0.790829
000063,test,0.014225,2,1,309,11,59,155,52,166,111,0.1864,127.11,0.24032,0.891775
000063,test,0.014225,2,2,260,9,47,151,124,160,171,0.1915,102.97,0.308146,0.971963
000062,test,0.029525,3,1,722,16,69,50,0,66,69,0.2319,153.7,0.384068,0.973046
000062,test,0.029525,3,2,255,9,51,173,149,182,200,0.1765,112.87,0.251532,0.89317
000062,test,0.029525,3,3,204,11,31,45,169,56,200,0.3548,76.73,0.435445,0.923077
000065,test,0.062075,2,1,2210,29,171,148,29,177,200,0.1696,380.81,0.191506,0.79611
000065,test,0.062075,2,2,273,8,46,37,31,45,77,0.1739,98.38,0.354419,1.045977
000061,test,0.08155,3,1,1238,28,66,66,0,94,66,0.4242,173.36,0.517674,0.952674
000061,test,0.08155,3,2,1045,25,68,92,37,117,105,0.3676,155.64,0.542108,0.976636
000061,test,0.08155,3,3,979,25,87,84,113,109,200,0.2874,203.84,0.296081,0.883574
000070,test,0.008825,1,1,353,12,55,94,53,106,108,0.2182,119.7,0.309605,0.907455
000067,test,0.03225,4,1,766,35,44,129,0,164,44,0.7955,144.33,0.462115,0.805468
000067,test,0.03225,4,2,160,6,41,83,39,89,80,0.1463,84.73,0.280077,1.066667
000067,test,0.03225,4,3,131,7,26,24,148,31,174,0.2692,57.9,0.491057,1.096234
000067,test,0.03225,4,4,233,11,29,136,171,147,200,0.3793,68.97,0.615514,1.076212
000072,test,0.013225,1,1,529,13,63,102,45,115,108,0.2063,135.11,0.364144,1.038273
000068,test,0.008075,2,1,172,7,45,160,8,167,53,0.1556,92.97,0.250062,0.99422
000068,test,0.008075,2,2,151,8,30,101,119,109,149,0.2667,66.14,0.433741,1.122677
000069,test,0.01905,3,1,172,9,30,38,57,47,87,0.3,66.97,0.481915,1.085174
000069,test,0.01905,3,2,440,11,60,150,79,161,139,0.1833,126.28,0.346708,1.064087
000069,test,0.01905,3,3,150,5,35,45,124,50,159,0.1429,73.9,0.345158,1.195219
000073,test,0.049425,2,1,1580,22,116,80,0,102,116,0.1897,255.4,0.304394,0.913031
000073,test,0.049425,2,2,397,11,57,141,118,152,175,0.193,121.46,0.338192,0.97543
000071,test,0.036225,2,1,139,9,21,119,72,128,93,0.4286,48.97,0.728374,1.103175
000071,test,0.036225,2,2,1310,31,67,80,79,111,146,0.4627,227.15,0.319036,0.832804
000074,test,0.071425,4,1,773,20,86,90,0,110,86,0.2326,195.01,0.255426,0.781598
000074,test,0.071425,4,2,428,12,67,128,9,140,76,0.1791,146.18,0.251684,0.827853
000074,test,0.071425,4,3,135,12,18,152,24,164,42,0.6667,45.46,0.82104,1.097561
000074,test,0.071425,4,4,1521,20,121,94,79,114,200,0.1653,261.74,0.278996,0.890776
000077,test,0.0647,2,1,2274,27,126,90,74,117,200,0.2143,292.91,0.333063,0.899703
000077,test,0.0647,2,2,314,10,43,80,108,90,151,0.2326,95.21,0.435256,1.050167
000075,test,0.07845,4,1,2100,23,169,10,0,33,169,0.1361,375.54,0.187119,0.826934
000075,test,0.07845,4,2,122,10,17,74,100,84,117,0.5882,41.8,0.877482,1.150943
000075,test,0.07845,4,3,268,11,34,50,115,61,149,0.3235,76.63,0.573557,1.089431
000075,test,0.07845,4,4,648,22,46,13,154,35,200,0.4783,119.7,0.568339,0.977376
000078,test,0.03275,3,1,532,13,65,117,0,130,65,0.2,143.46,0.324852,0.968153
000078,test,0.03275,3,2,674,23,48,105,152,128,200,0.4792,129.46,0.50539,0.904091
000078,test,0.03275,3,3,104,10,15,91,185,101,200,0.6667,41.31,0.765693,1.124324
000079,test,0.0655,2,1,1331,27,119,22,17,49,136,0.2269,270.37,0.228812,0.866254
000079,test,0.0655,2,2,1289,21,123,37,77,58,200,0.1707,356.37,0.127546,0.699403
000076,test,0.09465,4,1,3074,28,200,97,0,125,200,0.14,442.37,0.1974,0.832611
000076,test,0.09465,4,2,282,10,41,88,3,98,44,0.2439,88.04,0.457175,1.074286
000076,test,0.09465,4,3,143,10,20,162,138,172,158,0.5,48.38,0.767588,1.095785
000076,test,0.09465,4,4,287,11,39,137,154,148,193,0.2821,84.28,0.50769,1.051282
000080,test,0.10685,4,1,818,24,47,138,0,162,47,0.5106,131.11,0.597962,0.992718
000080,test,0.10685,4,2,1088,26,65,162,19,188,84,0.4,148.71,0.618236,0.998623
000080,test,0.10685,4,3,2141,34,107,155,93,189,200,0.3178,261.98,0.391996,0.868208
000080,test,0.10685,4,4,227,9,49,55,127,64,176,0.1837,103.46,0.266517,0.991266
000082,test,0.029775,2,1,929,15,92,65,0,80,92,0.163,199.94,0.292026,0.959215
000082,test,0.029775,2,2,262,10,39,38,161,48,200,0.2564,88.73,0.418206,1.06288
000081,test,0.116125,4,1,3299,37,194,59,0,96,194,0.1907,531.82,0.146574,0.76846
000081,test,0.116125,4,2,871,16,91,164,0,180,91,0.1758,195.94,0.285087,0.936559
000081,test,0.116125,4,3,249,11,40,139,160,150,200,0.275,92.73,0.363905,0.944972
000081,test,0.116125,4,4,226,9,30,49,170,58,200,0.3,70.49,0.571638,1.099757
000086,test,0.03695,3,1,654,16,73,38,0,54,73,0.2192,166.77,0.295498,0.823159
000086,test,0.03695,3,2,444,11,67,114,39,125,106,0.1642,141.11,0.280195,0.983389
000086,test,0.03695,3,3,380,10,45,24,47,34,92,0.2222,99.8,0.479448,1.073446
000083,test,0.059925,3,1,1236,19,158,161,1,180,159,0.1203,336.12,0.137476,0.684196
000083,test,0.059925,3,2,765,17,86,176,0,193,86,0.1977,217.7,0.202843,0.761573
000083,test,0.059925,3,3,396,11,47,151,135,162,182,0.234,103.8,0.461869,1.042105
000084,test,0.049725,5,1,1064,20,116,158,0,178,116,0.1724,261.5,0.195531,0.717465
000084,test,0.049725,5,2,254,9,45,174,0,183,45,0.2,96.97,0.339441,0.994129
000084,test,0.049725,5,3,348,11,42,148,92,159,134,0.2619,95.21,0.482386,1.025037
000084,test,0.049725,5,4,117,7,22,118,141,125,163,0.3182,49.31,0.604589,1.193878
000084,test,0.049725,5,5,206,9,40,140,160,149,200,0.225,96.14,0.280059,0.905495
000089,test,0.005425,1,1,217,13,42,93,72,106,114,0.3095,94.28,0.306755,0.82197
000085,test,0.040625,4,1,601,14,75,59,0,73,75,0.1867,167.94,0.267775,0.851275
000085,test,0.040625,4,2,473,11,67,135,41,146,108,0.1642,142.04,0.294605,0.987474
000085,test,0.040625,4,3,329,9,42,45,50,54,92,0.2143,92.14,0.486955,1.119048
000085,test,0.040625,4,4,222,9,38,36,117,45,155,0.2368,87.21,0.366774,0.961039
000088,test,0.011475,2,1,218,8,47,115,16,123,63,0.1702,102.14,0.262577,0.94577
000088,test,0.011475,2,2,241,14,44,99,140,113,184,0.3182,100.87,0.297648,0.769968
000087,test,0.042425,5,1,566,13,65,99,0,112,65,0.2,144.53,0.340509,0.929392
000087,test,0.042425,5,2,491,12,69,173,30,185,99,0.1739,146.28,0.288334,0.965585
000087,test,0.042425,5,3,349,10,44,83,40,93,84,0.2273,95.21,0.483772,1.082171
000087,test,0.042425,5,4,119,8,24,53,89,61,113,0.3333,52.97,0.532951,1.101852
000087,test,0.042425,5,5,172,7,36,76,110,83,146,0.1944,77.56,0.359338,1.008798
000091,test,0.011325,2,1,231,8,42,51,15,59,57,0.1905,92.97,0.335839,1.019868
000091,test,0.011325,2,2,222,13,43,36,135,49,178,0.3023,96.87,0.297292,0.819188
000096,test,0.0249,1,1,996,21,81,126,72,147,153,0.2593,183.15,0.373108,0.898512
000090,test,0.0153,2,1,157,5,39,62,13,67,52,0.1282,79.9,0.309045,1.217054
000090,test,0.0153,2,2,455,10,70,43,18,53,88,0.1429,146.04,0.268082,1.002203
000092,test,0.030975,3,1,170,11,28,152,49,163,77,0.3929,65.8,0.493424,0.997067
000092,test,0.030975,3,2,827,14,108,126,65,140,173,0.1296,233.84,0.190053,0.802523
000092,test,0.030975,3,3,242,7,49,143,74,150,123,0.1429,102.14,0.291484,1.097506
000097,test,0.021975,2,1,770,13,95,170,34,183,129,0.1368,204.43,0.23154,0.911243
000097,test,0.021975,2,2,109,6,24,162,126,168,150,0.25,51.31,0.520199,1.165775
000098,test,0.25055,1,1,10022,67,200,42,0,109,200,0.335,576.45,0.379001,0.864823
000099,test,0.239,1,1,9560,65,200,111,0,176,200,0.325,759.22,0.208416,0.767995
000095,test,0.02655,4,1,690,14,91,53,12,67,103,0.1538,195.25,0.227434,0.87619
000095,test,0.02655,4,2,103,6,28,148,23,154,51,0.2143,60.14,0.35784,1.014778
000095,test,0.02655,4,3,163,10,28,156,35,166,63,0.3571,62.63,0.522238,1.031646
000095,test,0.02655,4,4,106,6,23,44,102,50,125,0.2609,48.73,0.560996,1.191011
000094,test,0.05315,5,1,752,15,84,17,7,32,91,0.1786,184.18,0.278564,0.87748
000094,test,0.05315,5,2,430,14,66,78,18,92,84,0.2121,164.53,0.19962,0.810556
000094,test,0.05315,5,3,659,13,80,24,120,37,200,0.1625,178.53,0.259829,0.890541
000094,test,0.05315,5,4,109,5,29,120,131,125,160,0.1724,62.73,0.348108,1.09
000094,test,0.05315,5,5,176,10,29,128,143,138,172,0.3448,64.63,0.529528,1.047619
000093,test,0.03635,4,1,231,7,51,167,30,174,81,0.1373,108.14,0.248217,1.0
000093,test,0.03635,4,2,648,13,82,96,94,109,176,0.1585,181.94,0.245993,0.89441
000093,test,0.03635,4,3,181,8,32,65,96,73,128,0.25,71.31,0.447242,1.090361
000093,test,0.03635,4,4,394,13,65,157,105,170,170,0.2,156.53,0.202082,0.815735
000101,test,0.10805,3,1,3184,29,200,110,0,139,200,0.145,452.47,0.195437,0.728021
000101,test,0.10805,3,2,600,14,50,141,3,155,53,0.28,116.38,0.556633,1.062888
000101,test,0.10805,3,3,538,15,45,143,116,158,161,0.3333,105.46,0.607926,1.04466
000106,test,0.121925,2,1,1540,16,160,110,16,126,176,0.1,337.15,0.170245,0.862504
000106,test,0.121925,2,2,3337,29,172,77,28,106,200,0.1686,399.82,0.262319,0.858503
000107,test,0.016275,2,1,233,8,50,46,21,54,71,0.16,108.63,0.248134,0.919132
000107,test,0.016275,2,2,418,13,65,37,96,50,161,0.2,169.11,0.183668,0.772643
000100,test,0.09615,5,1,2756,25,199,66,0,91,199,0.1256,435.78,0.182369,0.817683
000100,test,0.09615,5,2,448,13,44,97,52,110,96,0.2955,100.87,0.553303,1.022831
000100,test,0.09615,5,3,319,10,35,116,165,126,200,0.2857,83.07,0.580899,1.109565
000100,test,0.09615,5,4,191,13,20,160,180,173,200,0.65,56.14,0.761492,1.091429
000100,test,0.09615,5,5,132,10,16,103,184,113,200,0.625,45.66,0.795741,1.128205
000104,test,0.120975,3,1,3726,30,200,17,0,47,200,0.15,475.88,0.206754,0.795219
000104,test,0.120975,3,2,577,14,77,54,0,68,77,0.1818,175.11,0.236456,0.744036
000104,test,0.120975,3,3,536,13,55,46,113,59,168,0.2364,120.87,0.461039,1.049951
000102,test,0.1011,3,1,3234,27,200,29,0,56,200,0.135,459.64,0.19236,0.800792
000102,test,0.1011,3,2,199,11,25,66,17,77,42,0.44,59.8,0.699319,1.090411
000102,test,0.1011,3,3,611,16,48,58,83,74,131,0.3333,114.04,0.59037,1.035593
000103,test,0.14605,3,1,4182,31,200,128,0,159,200,0.155,465.34,0.242693,0.842975
000103,test,0.14605,3,2,1306,19,129,160,0,179,129,0.1473,288.18,0.197612,0.753606
000103,test,0.14605,3,3,354,13,32,157,168,170,200,0.4062,80.73,0.682599,1.071104
000108,test,0.055875,2,1,788,17,69,160,0,177,69,0.2464,157.11,0.401156,0.978274
000108,test,0.055875,2,2,1447,26,75,139,125,165,200,0.3467,184.77,0.53262,0.957644
000112,test,0.03545,1,1,1418,21,136,62,0,83,136,0.1544,313.68,0.181096,0.672357
000110,test,0.05345,2,1,1768,24,108,148,59,172,167,0.2222,238.57,0.39036,0.964539
000110,test,0.05345,2,2,370,15,39,161,161,176,200,0.3846,91.7,0.552952,1.017882
000109,test,0.099425,3,1,691,15,65,58,0,73,65,0.2308,148.04,0.396205,0.962396
000109,test,0.099425,3,2,1833,19,185,136,0,155,185,0.1027,402.02,0.142517,0.742857
000109,test,0.099425,3,3,1453,31,71,39,129,70,200,0.4366,198.77,0.462142,0.848219
000114,test,0.0647,3,1,152,8,25,91,0,99,25,0.32,58.14,0.56503,1.066667
000114,test,0.0647,3,2,622,14,79,7,52,21,131,0.1772,168.77,0.274418,0.866899
000114,test,0.0647,3,3,1814,27,117,51,83,78,200,0.2308,264.81,0.325068,0.885958
000105,test,0.169675,7,1,845,23,75,56,0,79,75,0.3067,195.74,0.277145,0.742205
000105,test,0.169675,7,2,250,9,34,97,0,106,34,0.2647,78.49,0.510004,1.084599
000105,test,0.169675,7,3,201,7,40,80,5,87,45,0.175,85.31,0.347031,1.10137
000105,test,0.169675,7,4,793,24,54,91,42,115,96,0.4444,193.74,0.265487,0.812916
000105,test,0.169675,7,5,408,16,39,147,57,163,96,0.4103,90.18,0.630396,1.048843
000105,test,0.169675,7,6,450,13,56,57,84,70,140,0.2321,122.28,0.378165,1.021566
000105,test,0.169675,7,7,3840,68,108,56,92,124,200,0.6296,418.21,0.275903,0.734577
000117,test,0.062775,3,1,2031,29,139,24,0,53,139,0.2086,307.78,0.269423,0.869435
000117,test,0.062775,3,2,259,10,34,68,52,78,86,0.2941,75.21,0.575336,1.083682
000117,test,0.062775,3,3,221,8,36,58,151,66,187,0.2222,78.73,0.448069,1.105
000113,test,0.117775,5,1,489,14,68,118,0,132,68,0.2059,153.36,0.261289,0.829517
000113,test,0.117775,5,2,1792,30,102,15,11,45,113,0.2941,235.64,0.405556,0.905508
000113,test,0.117775,5,3,687,17,77,33,98,50,175,0.2208,165.25,0.316125,0.934058
000113,test,0.117775,5,4,1223,26,75,79,125,105,200,0.3467,185.84,0.444995,0.896628
000113,test,0.117775,5,5,520,10,64,20,136,30,200,0.1562,140.14,0.332718,1.016618
000111,test,0.0936,5,1,816,17,98,131,0,148,98,0.1735,227.05,0.198903,0.710801
000111,test,0.0936,5,2,1625,26,107,29,38,55,145,0.243,240.81,0.352136,0.890411
000111,test,0.0936,5,3,563,16,64,46,136,62,200,0.25,141.6,0.352861,0.897211
000111,test,0.0936,5,4,469,21,46,97,154,118,200,0.4565,120.53,0.405709,0.83156
000111,test,0.0936,5,5,271,11,35,34,165,45,200,0.3143,80.97,0.519427,1.040307
000116,test,0.085975,4,1,648,14,71,119,30,133,101,0.1972,153.36,0.346248,0.991584
000116,test,0.085975,4,2,1999,27,150,163,50,190,200,0.18,328.85,0.232284,0.851726
000116,test,0.085975,4,3,482,9,71,106,60,115,131,0.1268,149.46,0.271163,1.01367
000116,test,0.085975,4,4,310,14,32,104,168,118,200,0.4375,80.38,0.60287,1.036789
000115,test,0.108375,5,1,1141,23,72,49,0,72,72,0.3194,169.6,0.498487,1.007061
