image_id,split,area,width,height,size_category
000415,test,3874,24,200,medium
000418,test,849,8,172,small
000418,test,3599,24,200,medium
000417,test,1608,12,200,medium
000417,test,3588,21,200,medium
000420,test,287,5,67,small
000420,test,3566,27,200,medium
000421,test,3197,26,200,medium
000421,test,90,9,13,small
000421,test,133,10,18,small
000419,test,858,7,177,small
000419,test,3553,29,200,medium
000427,test,1488,13,200,medium
000428,test,1285,13,195,medium
000429,test,1535,15,200,medium
000422,test,3406,43,197,medium
000425,test,5132,184,177,medium
000424,test,561,10,90,small
000424,test,199,6,40,small
000423,test,2534,38,133,medium
000426,test,122,7,23,small
000426,test,1443,185,79,medium
000435,test,5802,37,200,medium
000431,test,1346,11,200,medium
000437,test,5715,31,200,medium
000434,test,5904,35,200,medium
000432,test,575,7,90,small
000432,test,1542,200,94,medium
000430,test,1299,10,200,medium
000436,test,5506,32,200,medium
000433,test,6443,38,200,medium
000442,test,1942,14,200,medium
000442,test,3528,22,200,medium
000439,test,5819,35,200,medium
000443,test,1902,13,200,medium
000443,test,3605,22,200,medium
000440,test,6175,40,200,medium
000438,test,5567,33,200,medium
000445,test,1352,10,200,medium
000445,test,3602,21,200,medium
000441,test,223,7,39,small
000441,test,5875,42,200,medium
000441,test,78,4,23,small
000441,test,619,18,56,small
000441,test,206,7,40,small
000444,test,1815,12,200,medium
000444,test,3677,20,200,medium
000446,test,742,7,144,small
000446,test,3576,24,200,medium
000451,test,3076,19,200,medium
000451,test,446,7,76,small
000447,test,637,7,123,small
000447,test,3664,26,200,medium
000449,test,4195,43,200,medium
000450,test,1163,8,200,medium
000450,test,126,10,17,small
000448,test,721,7,146,small
000448,test,3479,23,200,medium
000453,test,1147,10,200,medium
000453,test,349,6,84,small
000452,test,3275,20,200,medium
000452,test,269,5,64,small
000452,test,55,4,14,small
000454,test,782,8,156,small
000454,test,303,7,75,small
000454,test,812,13,111,small
000454,test,89,5,23,small
000456,test,3950,25,200,medium
000456,test,275,5,70,small
000456,test,934,10,141,small
000456,test,481,5,120,small
000459,test,3960,31,200,medium
000459,test,945,13,133,small
000455,test,3806,25,200,medium
000455,test,746,8,143,small
000455,test,330,6,82,small
000460,test,3811,31,186,medium
000460,test,687,10,102,small
000460,test,351,6,78,small
000460,test,837,10,145,small
000458,test,1357,17,200,medium
000458,test,1073,8,170,medium
000458,test,636,6,161,small
000458,test,280,6,61,small
000457,test,3018,21,200,medium
000457,test,1215,9,200,medium
000457,test,305,6,73,small
000461,test,753,8,136,small
000461,test,2302,20,169,medium
000461,test,487,12,47,small
000462,test,3368,32,200,medium
000462,test,1142,11,180,medium
000466,test,4276,28,200,medium
000466,test,1074,10,200,medium
000466,test,252,4,66,small
000463,test,1353,15,200,medium
000463,test,685,5,164,small
000463,test,3218,20,200,medium
000463,test,652,7,157,small
000463,test,243,6,57,small
000469,test,1684,12,200,medium
000468,test,325,7,71,small
000468,test,261,5,68,small
000468,test,178,5,38,small
000467,test,964,7,200,small
000467,test,884,7,200,small
000465,test,3314,28,168,medium
000465,test,1227,11,200,medium
000471,test,487,7,91,small
000471,test,426,12,68,small
000473,test,1052,12,156,medium
000470,test,498,11,62,small
000470,test,1015,10,136,small
000476,test,4023,24,200,medium
000476,test,923,9,200,small
000472,test,519,6,117,small
000472,test,1303,15,189,medium
000474,test,1258,12,200,medium
000474,test,898,7,188,small
000474,test,792,6,171,small
000464,test,826,8,152,small
000464,test,3594,23,200,medium
000464,test,1262,11,200,medium
000475,test,3832,23,200,medium
000475,test,640,7,146,small
000477,test,3911,22,200,medium
000477,test,1049,8,200,medium
000481,test,4082,25,200,medium
000482,test,3983,25,200,medium
000480,test,4200,25,200,medium
000485,test,3945,26,200,medium
000479,test,4151,25,200,medium
000483,test,3654,23,200,medium
000484,test,3627,22,200,medium
000478,test,4119,26,200,medium
000486,test,4087,24,200,medium
000486,test,2422,42,144,medium
000487,test,2097,31,200,medium
000487,test,76,6,19,small
000490,test,390,10,82,small
000490,test,1077,20,200,medium
000490,test,90,4,30,small
000491,test,110,5,29,small
000491,test,1208,21,200,medium
000491,test,86,5,28,small
000488,test,2838,29,200,medium
000488,test,87,6,19,small
000492,test,1097,17,200,medium
000489,test,3035,30,200,medium
000489,test,97,6,19,small
000498,test,83,5,20,small
000498,test,984,8,200,small
000498,test,77,5,21,small
000498,test,54,4,14,small
000498,test,64,4,16,small
000498,test,133,6,31,small
000494,test,621,12,133,small
000494,test,141,10,27,small
000493,test,421,9,94,small
000493,test,87,5,28,small
000493,test,141,9,25,small
000496,test,995,8,200,small
000496,test,126,5,33,small
000496,test,130,3,44,small
000497,test,250,6,61,small
000497,test,889,6,200,small
000497,test,76,5,23,small
000497,test,70,4,18,small
000497,test,52,4,16,small
000497,test,78,3,26,small
000500,test,80,5,16,small
000500,test,618,10,100,small
000500,test,409,9,61,small
000495,test,598,8,125,small
000495,test,39,3,13,small
000499,test,621,7,149,small
000499,test,63,4,17,small
000499,test,572,9,99,small
000499,test,353,8,55,small
000502,test,155,5,31,small
000502,test,347,5,70,small
000501,test,1204,10,200,medium
000505,test,785,7,177,small
000503,test,1050,8,200,medium
000504,test,946,8,200,small
000507,test,607,12,83,small
000507,test,877,8,194,small
000506,test,178,16,19,small
000506,test,974,12,130,small
000506,test,676,9,149,small
000509,test,643,7,133,small
000509,test,77,4,20,small
000509,test,513,15,150,small
000509,test,461,13,111,small
000510,test,1014,7,199,small
000510,test,104,6,28,small
000510,test,360,11,89,small
000510,test,143,7,36,small
000510,test,368,12,99,small
000512,test,817,9,200,small
000512,test,1228,11,200,medium
000508,test,404,6,97,small
000508,test,407,5,92,small
000513,test,1496,16,200,medium
000513,test,736,21,181,small
000513,test,727,20,168,small
000514,test,1872,21,200,medium
000514,test,716,10,147,small
000511,test,1306,11,200,medium
000511,test,629,18,152,small
000511,test,830,22,199,small
000511,test,101,6,24,small
000518,test,274,7,63,small
000518,test,321,6,67,small
000518,test,93,7,23,small
000518,test,185,6,48,small
000517,test,2178,21,200,medium
000517,test,103,5,22,small
000517,test,106,6,24,small
000517,test,104,7,31,small
000517,test,93,6,22,small
000520,test,1097,17,109,medium
000520,test,1156,16,112,medium
000520,test,57,6,13,small
000520,test,106,4,29,small
000515,test,1505,17,200,medium
000515,test,480,17,132,small
000515,test,540,15,119,small
000516,test,2271,22,200,medium
000516,test,987,11,144,small
000516,test,432,9,97,small
000519,test,391,9,105,small
000519,test,277,6,66,small
000519,test,44,6,12,small
000521,test,1408,17,137,medium
000521,test,288,6,74,small
000521,test,441,12,68,small
000521,test,624,15,151,small
000523,test,339,5,84,small
000523,test,99,4,31,small
000523,test,33,3,12,small
000523,test,356,5,84,small
000526,test,172,5,35,small
000526,test,258,8,47,small
000526,test,696,8,139,small
000522,test,465,12,112,small
000522,test,316,10,46,small
000522,test,338,5,86,small
000522,test,48,4,12,small
000524,test,545,10,135,small
000524,test,71,4,19,small
000524,test,80,5,18,small
000524,test,66,5,15,small
000524,test,49,4,13,small
000524,test,105,5,23,small
000524,test,135,4,35,small
000524,test,186,7,33,small
000524,test,142,6,31,small
000528,test,943,8,191,small
000531,test,519,15,123,small
000531,test,937,24,200,small
000531,test,813,7,200,small
000531,test,1101,9,200,medium
000531,test,161,7,34,small
000525,test,327,6,68,small
000525,test,94,8,22,small
000527,test,665,18,142,small
000527,test,653,18,133,small
000527,test,82,5,26,small
000530,test,831,9,200,small
000530,test,1001,9,200,small
000530,test,1195,10,200,medium
000529,test,495,6,97,small
000529,test,84,4,21,small
000535,test,345,88,6,small
000535,test,873,200,6,small
000538,test,548,110,10,small
000538,test,2113,200,21,medium
000533,test,783,200,7,small
000533,test,120,31,5,small
000533,test,210,70,3,small
000534,test,132,21,7,small
000534,test,675,129,9,small
000534,test,61,17,4,small
000534,test,984,177,8,small
000537,test,362,91,6,small
000537,test,491,100,6,small
000537,test,1192,200,9,medium
000536,test,197,24,17,small
000536,test,938,141,12,small
000536,test,518,122,10,small
000540,test,101,27,4,small
000540,test,991,135,19,small
000540,test,1579,137,18,medium
000532,test,333,40,13,small
000532,test,316,41,11,small
000532,test,129,20,9,small
000532,test,51,11,6,small
000532,test,214,4,54,small
000542,test,322,69,6,small
000542,test,107,23,7,small
000542,test,437,125,8,small
000539,test,189,46,6,small
000539,test,256,67,8,small
000539,test,324,68,7,small
000539,test,94,23,8,small
000541,test,1563,200,13,medium
000541,test,619,157,19,small
000541,test,563,147,18,small
000543,test,1441,136,17,medium
000543,test,273,70,6,small
000543,test,616,156,16,small
000546,test,740,169,8,small
000548,test,574,123,7,small
000548,test,393,108,9,small
000544,test,592,147,8,small
000544,test,1329,200,8,medium
000547,test,158,9,22,small
000547,test,322,12,41,small
000547,test,279,14,34,small
000547,test,167,58,3,small
000547,test,73,7,14,small
000545,test,837,200,8,small
000550,test,1003,200,16,small
000549,test,844,172,14,small
000554,test,861,200,16,small
000551,test,74,21,6,small
000551,test,2262,197,32,medium
000552,test,101,21,7,small
000552,test,2169,200,31,medium
000553,test,80,28,6,small
000553,test,455,115,14,small
000553,test,845,200,21,small
000560,test,3878,200,24,medium
000559,test,4120,200,25,medium
000555,test,3500,200,21,medium
000558,test,4138,200,25,medium
000557,test,3590,200,23,medium
000556,test,3628,200,23,medium
000563,test,3887,200,23,medium
000563,test,386,100,5,small
000562,test,4036,200,23,medium
000562,test,494,104,7,small
000564,test,160,41,5,small
000564,test,316,80,6,small
000564,test,1621,114,18,medium
000564,test,342,42,10,small
000564,test,514,76,10,small
000564,test,859,176,8,small
000561,test,3839,200,22,medium
000566,test,1186,200,14,medium
000566,test,101,24,5,small
000570,test,1153,200,13,medium
000570,test,269,57,6,small
000570,test,303,88,4,small
000570,test,101,22,6,small
000570,test,57,13,5,small
000569,test,744,112,13,small
000569,test,267,80,6,small
000569,test,105,24,6,small
000569,test,509,110,7,small
000569,test,90,22,5,small
000568,test,274,80,7,small
000568,test,1211,200,11,medium
000565,test,2284,200,21,medium
000565,test,847,149,10,small
000565,test,109,44,4,small
000567,test,782,114,14,small
000567,test,307,81,7,small
000572,test,210,60,4,small
000572,test,430,48,11,small
000572,test,242,36,9,small
000572,test,858,169,8,small
000574,test,373,83,5,small
000574,test,216,56,5,small
000574,test,109,23,6,small
000574,test,78,17,6,small
000574,test,3983,200,30,medium
000574,test,1129,200,9,medium
000577,test,3113,200,20,medium
000577,test,67,17,4,small
000577,test,254,67,5,small
000577,test,53,14,4,small
000575,test,703,128,14,small
000575,test,246,71,7,small
000575,test,132,33,4,small
000575,test,76,22,5,small
000575,test,584,111,7,small
000575,test,53,11,5,small
000575,test,3468,200,21,medium
000576,test,451,82,8,small
000576,test,3239,200,20,medium
000576,test,167,54,5,small
000571,test,1948,200,19,medium
000571,test,587,112,7,small
000571,test,449,109,6,small
000579,test,2963,200,19,medium
000579,test,139,34,5,small
000579,test,1206,200,10,medium
000578,test,2611,200,20,medium
000578,test,530,136,6,small
000578,test,213,54,4,small
000578,test,803,148,10,small
000578,test,268,59,6,small
000573,test,893,153,10,small
000573,test,125,32,4,small
000573,test,2402,133,26,medium
000573,test,962,200,9,small
000583,test,723,156,7,small
000583,test,1369,177,17,medium
000582,test,78,18,5,small
000582,test,1558,200,13,medium
000581,test,666,127,9,small
000581,test,196,35,7,small
000581,test,66,12,8,small
000581,test,37,10,4,small
000581,test,176,37,5,small
000581,test,86,18,5,small
000581,test,87,20,5,small
000581,test,61,13,5,small
000586,test,151,18,12,small
000586,test,1221,142,13,medium
000585,test,954,139,11,small
000585,test,453,56,11,small
000587,test,3677,32,200,medium
000584,test,884,114,15,small
000584,test,216,44,5,small
000580,test,3341,200,21,medium
000580,test,588,165,6,small
000580,test,1170,200,11,medium
000580,test,262,56,5,small
000588,test,2656,24,200,medium
000590,test,528,126,6,small
000590,test,1405,200,14,medium
000592,test,2017,200,49,medium
000592,test,82,23,6,small
000592,test,69,20,5,small
000592,test,157,49,4,small
000592,test,176,45,4,small
000593,test,53,18,5,small
000593,test,218,55,11,small
000593,test,210,38,9,small
000593,test,79,21,6,small
000593,test,150,40,5,small
000593,test,106,31,4,small
000594,test,1223,200,61,medium
000594,test,83,24,14,small
000594,test,124,32,20,small
000594,test,994,87,22,small
000594,test,613,105,10,small
000591,test,2912,200,19,medium
000596,test,145,34,8,small
000596,test,251,47,14,small
000596,test,790,98,22,small
000596,test,195,41,8,small
000596,test,115,23,6,small
000596,test,466,73,9,small
000597,test,387,84,7,small
000597,test,289,52,8,small
000595,test,310,69,16,small
000595,test,755,145,35,small
000595,test,269,60,25,small
000595,test,151,37,23,small
000595,test,1290,123,29,medium
000595,test,321,53,9,small
000595,test,140,33,6,small
000589,test,1937,18,200,medium
000598,test,61,21,12,small
000598,test,130,34,21,small
000598,test,1274,123,28,medium
000598,test,451,63,10,small
000598,test,151,32,5,small
000599,test,1691,194,47,medium
000599,test,272,69,32,small
000599,test,145,44,10,small
000602,test,725,20,92,small
000602,test,1325,19,157,medium
000602,test,3757,56,105,medium
000602,test,400,10,47,small
000600,test,1028,100,29,medium
000600,test,476,80,9,small
000600,test,151,32,6,small
000605,test,682,17,75,small
000605,test,367,10,50,small
000605,test,257,9,56,small
000605,test,1650,52,45,medium
000604,test,6429,43,199,medium
000604,test,170,6,44,small
000604,test,476,11,71,small
000604,test,379,11,46,small
000604,test,111,6,26,small
000604,test,235,8,54,small
000601,test,842,14,91,small
000601,test,3004,47,91,medium
000601,test,168,6,45,small
000601,test,241,10,43,small
000606,test,529,14,68,small
000606,test,6152,53,186,medium
000606,test,135,5,44,small
000606,test,495,13,70,small
000606,test,308,10,45,small
000606,test,119,5,39,small
000606,test,122,7,26,small
000607,test,7162,52,198,medium
000607,test,177,5,53,small
000607,test,111,8,25,small
000607,test,54,4,24,small
000607,test,51,4,20,small
000607,test,59,4,21,small
000607,test,222,10,49,small
000613,test,1346,33,51,medium
000613,test,164,10,27,small
000613,test,666,15,90,small
000613,test,210,7,50,small
000613,test,1339,34,49,medium
000609,test,4298,46,199,medium
000609,test,1919,81,55,medium
000609,test,292,9,52,small
000609,test,908,15,117,small
000609,test,127,8,29,small
000609,test,745,16,98,small
000609,test,6363,77,108,medium
000603,test,1269,22,121,medium
000603,test,2459,79,68,medium
000603,test,307,9,47,small
000603,test,192,7,41,small
000608,test,8885,53,199,medium
000608,test,213,7,53,small
000608,test,487,9,83,small
000608,test,398,13,65,small
000610,test,444,16,53,small
000610,test,392,11,58,small
000610,test,158,7,33,small
000610,test,1254,33,48,medium
000610,test,1268,24,90,medium
000612,test,758,14,76,small
000612,test,5320,67,149,medium
000612,test,148,5,42,small
000612,test,351,10,57,small
000614,test,2855,43,116,medium
000614,test,163,10,30,small
000614,test,672,16,88,small
000614,test,196,7,49,small
000614,test,1056,45,34,medium
000611,test,749,15,75,small
000611,test,2207,42,76,medium
000611,test,130,4,44,small
000611,test,335,10,56,small
000616,test,564,12,77,small
000616,test,1386,26,68,medium
000616,test,287,9,42,small
000616,test,85,6,25,small
000616,test,194,6,52,small
000615,test,125,9,23,small
000615,test,1161,31,51,medium
